card_name,set_name,rarity,subject_name,market_price,predicted_price,predicted_log_price,log_price,card_scarcity,subject_demand,card_chase_appeal,pull_probability,alternative_printings_of_subject,set_age_days
Mega Dragalge ex,Chaos Rising,special illustration rare,Dragalge,44.94,25.04,3.22046,3.8053282667571833,0.8477408382450988,50.6922,0.011736124164665143,0.0020161290322580645,3,54
Vanilluxe,White Flare,Illustration Rare,Vanilluxe,44.84,17.54,2.86442,3.8031005982039594,0.9641979261283569,43.4178,0.0,0.0011792452830188679,1,362
Meloetta ex,Black Bolt,Special Illustration Rare,Meloetta Aria,44.52,55.26,4.01211,3.795938526407344,1.0,54.0101,0.08020200000000002,0.0008928571428571428,3,362
Pidove,Black Bolt,Illustration Rare,Pidove,44.04,16.7,2.81566,3.785098311854479,0.9641979261283569,48.2934,0.0,0.0011792452830188679,1,362
Mega Eelektross ex,Ascended Heroes,Special Illustration Rare,Eelektross,43.94,29.1,3.3707,3.7828250669564643,1.0,53.8844,0.077688,0.0006523157208088715,3,166
Leavanny,White Flare,Illustration Rare,Leavanny,43.48,20.46,3.01835,3.7723010622530087,0.9641979261283569,52.1157,0.04079907104619523,0.0011792452830188679,1,362
Minun,Paradox Rift,Illustration Rare,Minun,43.31,12.4,2.51787,3.7683835552265355,0.8227111346745459,48.7393,0.0,0.0022624434389140274,1,985
Mismagius,Paldea Evolved,Illustration Rare,Mismagius,42.9,24.85,3.21276,3.758871825933971,0.8374305703689058,60.4903,0.1756979582468186,0.0021141649048625794,1,1132
Fezandipiti ex,Shrouded Fable,Special Illustration Rare,Fezandipiti,42.89,31.5,3.44999,3.758638698528789,0.7625224035184226,26.8942,0.0,0.0029850746268656717,4,712
Ninetales,Obsidian Flames,Illustration Rare,Ninetales,42.88,22.63,3.1192,3.7584055167625467,0.5993285434772113,65.3163,0.18358991540920022,0.006329113924050633,1,1069
Steelix,Paradox Rift,Illustration Rare,Steelix,42.59,16.77,2.81934,3.751619483935122,0.8227111346745459,54.5082,0.0741789267467958,0.0022624434389140274,1,985
Roaring Moon ex,Paradox Rift,Special Illustration Rare,Roaring Moon,42.2,36.92,3.60866,3.742420221041966,0.9262399968184283,32.3599,0.0,0.0014044943820224719,4,985
Mew ex,Scarlet and Violet 151,Ultra Rare,Mew,42.13,13.73,2.61979,3.7407600759909254,0.6972258404131082,80.674,0.4277341085766337,0.004032258064516129,3,1027
Mega Dragonite ex,Ascended Heroes,MEGA_ATTACK_RARE,Dragonite,42.09,26.64,3.28254,3.7398101827824792,0.6526756847233119,74.4633,0.319332021561836,0.0049504950495049506,4,166
Baxcalibur,Paldea Evolved,Illustration Rare,Baxcalibur,42.05,12.4,2.51795,3.738859386418957,0.8374305703689058,42.4277,0.0,0.0021141649048625794,1,1132
Hydreigon ex,Surging Sparks,Special Illustration Rare,Hydreigon,41.86,116.4,4.75706,3.7343307170178535,0.9911356165197842,61.883,0.235553290622092,0.0010416666666666667,3,614
Sawsbuck,White Flare,Illustration Rare,Sawsbuck,41.84,17.54,2.86442,3.7338528197566676,0.9641979261283569,45.674,0.0,0.0011792452830188679,1,362
Audino,Black Bolt,Illustration Rare,Audino,41.8,24.82,3.21156,3.7328963395307104,0.9641979261283569,55.3761,0.10367248941317321,0.0011792452830188679,1,362
Munkidori,Shrouded Fable,Illustration Rare,Munkidori,41.78,8.98,2.19524,3.7324177561284198,0.627636252551653,35.6434,0.0,0.005555555555555556,4,712
Tepig,White Flare,Illustration Rare,Tepig,41.69,25.65,3.24473,3.7302612918927056,0.9641979261283569,55.2269,0.10079532280160618,0.0011792452830188679,1,362
Litten,Temporal Forces,Illustration Rare,Litten,41.68,17.78,2.87824,3.7300213974451113,0.7274224300042551,57.7238,0.11236930729733727,0.0035087719298245615,1,845
Iono's Bellibolt ex,Journey Together,Special Illustration Rare,Bellibolt,41.4,41.52,3.7261,3.7232808808312687,0.8571648798726166,49.9029,0.0,0.0019305019305019305,4,474
Terapagos ex,Stellar Crown,Special Illustration Rare,Terapagos,41.04,44.79,3.80189,3.714547200862514,0.8661968799114843,42.2901,0.0,0.001851851851851852,3,670
Mantyke,Paradox Rift,Illustration Rare,Mantyke,40.86,12.4,2.51787,3.710151589389476,0.8227111346745459,38.9965,0.0,0.0022624434389140274,1,985
Conkeldurr,Black Bolt,Illustration Rare,Conkeldurr,40.53,16.7,2.81566,3.7020424406402173,0.9641979261283569,43.8354,0.0,0.0011792452830188679,1,362
Riolu,Scarlet and Violet Base Set,Illustration Rare,Riolu,40.5,17.01,2.83398,3.7013019741124933,0.7477721687732242,54.907,0.07338636064340417,0.003194888178913738,1,1202
Metagross,Temporal Forces,Illustration Rare,Metagross,40.34,30.15,3.40632,3.697343532526066,0.7274224300042551,66.3634,0.23806208382263253,0.0035087719298245615,1,845
Misty's Lapras,Destined Rivals,Illustration Rare,Lapras,40.22,25.31,3.23136,3.6943643843445058,0.7220223979590381,64.8141,0.21392224011209968,0.0035971223021582736,1,411
Tirtouga,Black Bolt,Illustration Rare,Tirtouga,40.21,16.7,2.81566,3.6941157209091826,0.9641979261283569,29.2496,0.0,0.0011792452830188679,1,362
Skeledirge ex,Paldea Evolved,Special Illustration Rare,Skeledirge,40.12,27.99,3.33191,3.691874963093735,0.8351229265370621,46.1805,0.0,0.002136752136752137,4,1132
Charizard ex,Obsidian Flames,Hyper Rare,Charizard,39.88,41.1,3.71608,3.6858749450936377,0.5965622991772308,87.9598,0.4529077112861569,0.00641025641025641,4,1069
Cleffa,Obsidian Flames,Illustration Rare,Cleffa,39.68,9.73,2.27497,3.6808472824166723,0.5993285434772113,44.3662,0.0,0.006329113924050633,1,1069
Meowscarada ex,Paldea Evolved,Special Illustration Rare,Meowscarada,39.66,53.21,3.97428,3.68034312309165,0.8351229265370621,59.7146,0.1622577036427388,0.002136752136752137,4,1132
Latios,Surging Sparks,Illustration Rare,Latios,39.44,12.17,2.49902,3.6747805297344347,0.7385606273598313,51.5172,0.02241088367660676,0.0033333333333333335,1,614
Iron Crown ex,Prismatic Evolutions,Special Illustration Rare,Iron Crown,39.12,50.61,3.92408,3.6666338451666167,1.0,29.4451,0.0,0.0006944444444444445,1,544
Terapagos ex,Prismatic Evolutions,Special Illustration Rare,Terapagos,38.98,49.09,3.89358,3.6630486940794147,1.0,42.2901,0.0,0.0006944444444444445,3,544
Iron Leaves ex,Temporal Forces,Special Illustration Rare,Iron Leaves,38.89,46.17,3.83235,3.660737148167656,0.9659830573640864,27.2031,0.0,0.0011695906432748538,4,845
Hop's Zacian ex,Journey Together,Special Illustration Rare,Zacian,38.88,42.86,3.75787,3.6604799795922385,0.8571648798726166,48.8392,0.0,0.0019305019305019305,3,474
Durant ex,Surging Sparks,Special Illustration Rare,Durant,38.61,102.02,4.62516,3.653511310276145,0.9911356165197842,60.1252,0.20070892688772238,0.0010416666666666667,3,614
Hydrapple ex,Stellar Crown,Special Illustration Rare,Hydrapple,38.28,44.79,3.80189,3.6449275665847534,0.8661968799114843,49.1245,0.0,0.001851851851851852,3,670
Tinkatuff,Paldea Evolved,Illustration Rare,Tinkatuff,37.93,12.4,2.51795,3.6357423557008075,0.8374305703689058,30.8287,0.0,0.0021141649048625794,1,1132
Gholdengo ex,Paradox Rift,Special Illustration Rare,Gholdengo,37.81,43.9,3.78198,3.6325736179028416,0.9262399968184283,52.0353,0.03770352531049093,0.0014044943820224719,3,985
Lillipup,White Flare,Illustration Rare,Lillipup,36.37,17.54,2.86442,3.5937442589988975,0.9641979261283569,42.1987,0.0,0.0011792452830188679,1,362
Garchomp ex,Paradox Rift,Special Illustration Rare,Garchomp,36.31,167.17,5.11902,3.5920931854262443,0.9262399968184283,70.9731,0.3885224815454516,0.0014044943820224719,4,985
Joltik,White Flare,Illustration Rare,Joltik,36.11,49.67,3.90531,3.5865698352893665,0.9641979261283569,64.3057,0.2758705254362887,0.0011792452830188679,1,362
Unfezant,Black Bolt,Illustration Rare,Unfezant,35.22,16.7,2.81566,3.56161410306806,0.9641979261283569,32.1711,0.0,0.0011792452830188679,1,362
Mew ex,Paldean Fates,Shiny Ultra Rare,Mew,35.12,26.31,3.27012,3.558770768766916,0.5951658490851457,80.674,0.3651223450967553,0.0064516129032258064,2,901
Iron Hands ex,Prismatic Evolutions,Special Illustration Rare,Iron Hands,35.04,49.84,3.90883,3.5564902660681907,1.0,29.9471,0.0,0.0006944444444444445,2,544
Ducklett,White Flare,Illustration Rare,Ducklett,35.01,17.54,2.86442,3.555633734966574,0.9641979261283569,42.7892,0.0,0.0011792452830188679,1,362
Solosis,Black Bolt,Illustration Rare,Solosis,34.92,16.7,2.81566,3.5530597309714014,0.9641979261283569,46.9142,0.0,0.0011792452830188679,1,362
Dusknoir,Shrouded Fable,Illustration Rare,Dusknoir,34.65,9.91,2.29399,3.5452977256359124,0.627636252551653,49.0488,0.0,0.005555555555555556,1,712
Tinkatink,Paldea Evolved,Illustration Rare,Tinkatink,34.33,12.4,2.51795,3.5360196074696004,0.8374305703689058,39.7777,0.0,0.0021141649048625794,1,1132
Heracross,Paldea Evolved,Illustration Rare,Heracross,34.31,33.58,3.51398,3.5354368568703585,0.8374305703689058,65.038,0.25186561834415205,0.0021141649048625794,1,1132
Alolan Exeggutor ex,Surging Sparks,Special Illustration Rare,Exeggutor,34.27,46.25,3.83409,3.5342703358865175,0.9911356165197842,49.5476,0.0,0.0010416666666666667,4,614
Lucario,Paldean Fates,Shiny Rare,Lucario,34.12,95.04,4.55432,3.5298837226234783,0.836970999317044,75.572,0.42806044789070896,0.00211864406779661,1,901
Maushold,Paldean Fates,Shiny Rare,Maushold Family Of Four,33.89,21.34,3.06047,3.52311998561896,0.836970999317044,52.0945,0.035060715161390914,0.00211864406779661,1,901
Petilil,Black Bolt,Illustration Rare,Petilil,33.51,16.7,2.81566,3.511843901749219,0.9641979261283569,37.4756,0.0,0.0011792452830188679,1,362
Cobalion,Black Bolt,Illustration Rare,Cobalion,33.41,16.7,2.81566,3.508855256368665,0.9641979261283569,35.9001,0.0,0.0011792452830188679,1,362
Klinklang,Black Bolt,Illustration Rare,Klink,33.32,16.2,2.78496,3.506157817298642,0.9641979261283569,37.7845,0.0,0.0011792452830188679,2,362
Snivy,Black Bolt,Illustration Rare,Snivy,33.2,39.03,3.66424,3.502549875922443,0.9641979261283569,61.5233,0.22221483924309787,0.0011792452830188679,1,362
Cinccino,Black Bolt,Illustration Rare,Cinccino,33.16,18.33,2.90855,3.501344330267094,0.9641979261283569,51.2614,0.024324785280366225,0.0011792452830188679,1,362
Sinistcha ex,Twilight Masquerade,Special Illustration Rare,Sinistcha,33.01,51.49,3.94137,3.4968105458651015,0.9867948117136285,40.7875,0.0,0.0010626992561105207,3,782
Cynthia's Garchomp ex,Destined Rivals,Hyper Rare,Garchomp,32.97,49.18,3.89543,3.49559805708364,0.9756687593979589,70.9731,0.40925596915458673,0.0011185682326621924,4,411
Arbok,Temporal Forces,Illustration Rare,Arbok,32.71,11.09,2.40613,3.4876808415502927,0.7274224300042551,45.3006,0.0,0.0035087719298245615,1,845
Arven's Mabosstiff ex,Destined Rivals,Special Illustration Rare,Mabosstiff,32.35,45.78,3.82376,3.4766140209469096,1.0,36.7541,0.0,0.000968054211035818,3,411
Mega Floette ex,Chaos Rising,special illustration rare,Floette,32.12,23.9,3.17368,3.469478889078561,0.8477408382450988,41.9513,0.0,0.0020161290322580645,3,54
Drampa,Temporal Forces,Illustration Rare,Drampa,32.12,11.91,2.47745,3.469478889078561,0.7274224300042551,51.1668,0.016975129826579328,0.0035087719298245615,1,845
Hisuian Growlithe,Twilight Masquerade,Illustration Rare,Growlithe,31.96,20.02,2.99672,3.464485120898074,0.7172844520170993,60.0575,0.14428176752323948,0.003676470588235294,1,782
Landorus,Black Bolt,Illustration Rare,Landorus Incarnate,31.83,16.7,2.81566,3.4604092412940015,0.9641979261283569,33.6281,0.0,0.0011792452830188679,1,362
Sudowoodo,Paldea Evolved,Illustration Rare,Sudowoodo,31.76,15.06,2.71195,3.458207636378935,0.8374305703689058,52.929,0.04905668281221053,0.0021141649048625794,1,1132
Virizion,White Flare,Illustration Rare,Virizion,31.72,17.54,2.86442,3.456947396766647,0.9641979261283569,33.555,0.0,0.0011792452830188679,1,362
Swablu,Paradox Rift,Illustration Rare,Swablu,31.31,13.43,2.59779,3.443937535338314,0.8227111346745459,51.1952,0.019666086963260342,0.0022624434389140274,1,985
Lickitung,Temporal Forces,Illustration Rare,Lickitung,31.31,11.09,2.40613,3.443937535338314,0.7274224300042551,49.7872,0.0,0.0035087719298245615,1,845
Chien-Pao ex,Paldea Evolved,Special Illustration Rare,Chien Pao,31.3,27.99,3.33191,3.4436180975461075,0.8351229265370621,47.2459,0.0,0.002136752136752137,4,1132
Ethan's Typhlosion,Destined Rivals,Illustration Rare,Typhlosion,31.18,28.0,3.33228,3.4397768636296306,0.7220223979590381,66.4657,0.23777208396148264,0.0035971223021582736,1,411
Bewear,Shrouded Fable,Illustration Rare,Bewear,31.16,11.55,2.44693,3.4391352210025476,0.627636252551653,52.6664,0.03347058607607459,0.005555555555555556,1,712
Fraxure,Black Bolt,Illustration Rare,Fraxure,31.01,16.7,2.81566,3.4343097331123578,0.9641979261283569,30.8287,0.0,0.0011792452830188679,1,362
Aipom,Paradox Rift,Illustration Rare,Aipom,31.01,17.26,2.84836,3.4343097331123578,0.8227111346745459,54.9422,0.0813200593957708,0.0022624434389140274,1,985
Jigglypuff,Paldean Fates,Shiny Rare,Jigglypuff,30.9,37.14,3.61462,3.4307561839036995,0.836970999317044,60.8036,0.1808459977644324,0.00211864406779661,1,901
Mega Charizard X ex,Phantasmal Flames,Ultra Rare,Charizard,30.89,18.33,2.90861,3.43043250693049,0.6621412276488463,87.9598,0.5026949714660935,0.004739336492890996,4,243
Stoutland,White Flare,Illustration Rare,Stoutland,30.89,17.54,2.86442,3.43043250693049,0.9641979261283569,46.1802,0.0,0.0011792452830188679,1,362
Pikachu ex,Surging Sparks,Ultra Rare,Pikachu,30.56,23.61,3.1615,3.4196919642983197,0.7470772970092214,86.6387,0.5474388192386352,0.003205128205128205,4,614
Jellicent ex,White Flare,Special Illustration Rare,Jellicent Male,30.4,42.79,3.75637,3.414442608412176,1.0,38.1409,0.0,0.0008928571428571428,3,362
Eelektross,Black Bolt,Illustration Rare,Eelektross,30.39,22.24,3.10171,3.414113606928702,0.9641979261283569,53.8844,0.07490660848505978,0.0011792452830188679,1,362
Scolipede,Black Bolt,Illustration Rare,Scolipede,30.39,48.81,3.88786,3.414113606928702,0.9641979261283569,64.56,0.2807744360885776,0.0011792452830188679,1,362
Pecharunt ex,Prismatic Evolutions,Special Illustration Rare,Pecharunt,30.34,50.61,3.92408,3.4124669739203863,1.0,35.5094,0.0,0.0006944444444444445,1,544
Team Rocket's Meowth,Destined Rivals,Illustration Rare,Meowth,30.24,18.17,2.8998,3.4091655513113324,0.7220223979590381,59.3884,0.13557270161997262,0.0035971223021582736,1,411
Zebstrika,White Flare,Illustration Rare,Zebstrika,29.72,17.54,2.86442,3.391820219849558,0.9641979261283569,40.2968,0.0,0.0011792452830188679,1,362
Terrakion,White Flare,Illustration Rare,Terrakion,29.67,17.54,2.86442,3.3901364343027307,0.9641979261283569,31.6579,0.0,0.0011792452830188679,1,362
Joltik,Paradox Rift,Illustration Rare,Joltik,29.29,32.28,3.47451,3.377246160839642,0.8227111346745459,64.3057,0.23538917358627306,0.0022624434389140274,1,985
Yveltal,Paradox Rift,Illustration Rare,Yveltal,29.28,18.33,2.90881,3.3769046890931107,0.8227111346745459,55.8461,0.09619303128841726,0.0022624434389140274,1,985
Cresselia,Shrouded Fable,Illustration Rare,Cresselia,29.27,9.91,2.29399,3.3765631007037946,0.627636252551653,38.6454,0.0,0.005555555555555556,1,712
Ethan's Ho-Oh ex,Destined Rivals,Hyper Rare,Ho Oh,29.15,10.54,2.35499,3.3724549127965013,0.9756687593979589,44.8099,0.0,0.0011185682326621924,4,411
Tandemaus,Paldean Fates,Shiny Rare,Tandemaus,29.1,18.68,2.9272,3.370738174177447,0.836970999317044,47.7731,0.0,0.00211864406779661,1,901
Pansage,Black Bolt,Illustration Rare,Pansage,28.98,16.7,2.81566,3.3666059368925363,0.9641979261283569,36.9055,0.0,0.0011792452830188679,1,362
Whimsicott ex,White Flare,Special Illustration Rare,Whimsicott,28.78,93.27,4.53551,3.359680701459222,1.0,60.4599,0.20919799999999994,0.0008928571428571428,3,362
Druddigon,White Flare,Illustration Rare,Druddigon,28.6,17.54,2.86442,3.353406717825807,0.9641979261283569,48.3805,0.0,0.0011792452830188679,1,362
Miraidon ex,Scarlet and Violet Base Set,Special Illustration Rare,Miraidon,28.22,27.99,3.33169,3.340030946424668,0.7512135599922163,42.6149,0.0,0.0031446540880503146,4,1202
Zorua,Shrouded Fable,Illustration Rare,Zorua,28.15,24.9,3.2149,3.3375473545856993,0.627636252551653,66.0552,0.201536511239346,0.005555555555555556,1,712
Minccino,Temporal Forces,Illustration Rare,Minccino,27.92,13.23,2.58285,3.329343277894172,0.7274224300042551,52.8912,0.04206247459256602,0.0035087719298245615,1,845
Litwick,White Flare,Illustration Rare,Litwick,27.9,35.21,3.56131,3.32862668882732,0.9641979261283569,59.5779,0.1846998263332958,0.0011792452830188679,1,362
Iron Boulder ex,Temporal Forces,Special Illustration Rare,Iron Boulder,27.88,46.17,3.83235,3.327909585892323,0.9659830573640864,26.4707,0.0,0.0011695906432748538,4,845
Cofagrigus,White Flare,Illustration Rare,Cofagrigus,27.59,19.15,2.95215,3.3174533882291946,0.9641979261283569,51.2058,0.02325259718651152,0.0011792452830188679,1,362
Gloom,Obsidian Flames,Illustration Rare,Gloom,27.58,10.21,2.32371,3.3170908723651555,0.5993285434772113,50.8843,0.010599724619937996,0.006329113924050633,1,1069
Mew ex,Scarlet and Violet 151,Hyper Rare,Mew,27.53,24.0,3.17803,3.315276319154516,0.5937603604182315,80.674,0.3642601059093768,0.006493506493506494,3,1027
Pecharunt ex,Shrouded Fable,Special Illustration Rare,Pecharunt,26.96,31.5,3.44999,3.2943542860441064,0.7625224035184226,35.5094,0.0,0.0029850746268656717,4,712
Scrafty,White Flare,Illustration Rare,Scrafty,26.83,29.24,3.3756,3.2895206644375325,0.9641979261283569,57.0256,0.13548137899614762,0.0011792452830188679,1,362
Minior,Paradox Rift,Illustration Rare,Minior Red Meteor,26.79,17.02,2.83468,3.2880286835565173,0.8227111346745459,54.7376,0.07795352543268258,0.0022624434389140274,1,985
Alomomola,Black Bolt,Illustration Rare,Alomomola,26.52,16.7,2.81566,3.277899165317662,0.9641979261283569,33.9726,0.0,0.0011792452830188679,1,362
Sandy Shocks ex,Prismatic Evolutions,Special Illustration Rare,Sandy Shocks,26.46,49.84,3.90883,3.2756341586868096,1.0,30.23,0.0,0.0006944444444444445,2,544
Golisopod ex,Paradox Rift,Special Illustration Rare,Golisopod,26.32,98.19,4.5869,3.2703291064571163,0.9262399968184283,63.2126,0.24476077163926335,0.0014044943820224719,3,985
Fidough,Scarlet and Violet Base Set,Illustration Rare,Fidough,26.28,12.56,2.5308,3.26880819361641,0.7477721687732242,48.8964,0.0,0.003194888178913738,1,1202
Teal Mask Ogerpon ex,Twilight Masquerade,Special Illustration Rare,Ogerpon,26.18,72.24,4.28002,3.264995760481754,0.9867948117136285,55.8239,0.11493988607878006,0.0010626992561105207,13,782
Wiglett,Scarlet and Violet Base Set,Illustration Rare,Wiglett,26.06,12.56,2.5308,3.260401571696699,0.7477721687732242,34.1744,0.0,0.003194888178913738,1,1202
Minccino,Black Bolt,Illustration Rare,Minccino,26.03,20.67,3.02857,3.259249719006474,0.9641979261283569,52.8912,0.055753780880446066,0.0011792452830188679,1,362
Gothita,White Flare,Illustration Rare,Gothita,25.98,17.54,2.86442,3.2573270112424533,0.9641979261283569,34.3717,0.0,0.0011792452830188679,1,362
Team Rocket's Mimikyu,Ascended Heroes,Illustration Rare,Mimikyu Disguised,25.85,30.72,3.42486,3.2523106009544382,0.7334338101770548,78.4841,0.41782403984928485,0.0034129692832764505,1,166
Frigibax,Paldea Evolved,Illustration Rare,Frigibax,25.84,12.4,2.51795,3.2519236789144013,0.8374305703689058,33.1479,0.0,0.0021141649048625794,1,1132
Yanmega ex,Destined Rivals,Special Illustration Rare,Yanmega,25.83,45.78,3.82376,3.251536607107749,1.0,45.8387,0.0,0.000968054211035818,3,411
Excadrill ex,Black Bolt,Special Illustration Rare,Excadrill,25.67,57.75,4.05617,3.245322994883049,1.0,54.5943,0.09188599999999994,0.0008928571428571428,3,362
