benchmark_row_id,canonical_card_id,card_variant_id,target_card_name,target_set_name,target_card_number,target_treatment,listing_item_id,listing_title,category_id,condition,condition_id,localized_aspects_json,buying_options_json,seller_id,image_url,item_url,price_json,shipping_json,gold_label,reviewer_notes,review_status
D2-0030,0331d96e-d8af-44d3-9552-85f784d9b4ca,720c16f5-5c19-43bc-a711-0ea9e8545aab,Trubbish,White Flare,140,illustration_rare,v1|158003531931|0,Trubbish 140/086 Illustration Rare Holo Sv: White Flare Pokemon TCG EN 2025,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",theelitecardpros,https://i.ebayimg.com/images/g/ShcAAeSw8hBqMMPL/s-l225.jpg,https://www.ebay.com/itm/158003531931?_skw=Trubbish+140+White+Flare+Pokemon+card&hash=item24c9be909b:g:ShcAAeSw8hBqMMPL,"{""value"": ""22.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0031,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,v1|117357558147|0,Pokémon Haxorus TCG Illustration Rare SV Black Bolt 147/086,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",matthewryan12,https://i.ebayimg.com/images/g/w8EAAeSw6fRqfeRo/s-l225.jpg,https://www.ebay.com/itm/117357558147?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item1b530e3983:g:w8EAAeSw6fRqfeRo,"{""value"": ""75.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0032,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,v1|117366257998|0,Haxorus 147/086 Black Bolt Holo Illustration Rare Near Mint,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",primal_blast_collectibles,https://i.ebayimg.com/images/g/d38AAeSwRvdqhGMz/s-l225.jpg,https://www.ebay.com/itm/117366257998?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item1b5392f94e:g:d38AAeSwRvdqhGMz,"{""value"": ""79.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0033,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,v1|128011685895|0,Haxorus 147/086 Sv: Black Bolt Holo Tag 9 Mint Pokémon Card IR,,Graded,2750,[],"[""FIXED_PRICE""]",pokedex_sales,https://i.ebayimg.com/images/g/UvIAAeSw5oRqcucA/s-l225.jpg,https://www.ebay.com/itm/128011685895?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item1dce175007:g:UvIAAeSw5oRqcucA,"{""value"": ""99.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-14T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-17T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0034,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,v1|188713689905|0,Nintendo Pokemon TCG Haxorus 147/086 Dragons Exalted Reverse Holo Rare EN,,Ungraded,4000,[],"[""FIXED_PRICE""]",r497shop,https://i.ebayimg.com/images/g/RwUAAeSw0DZqhSV5/s-l225.jpg,https://www.ebay.com/itm/188713689905?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item2bf0366331:g:RwUAAeSw0DZqhSV5,"{""value"": ""70.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0035,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,v1|318785846842|0,The Pokémon Company Haxorus 97/99 Next Destinies Holo Rare Holo English 170 HP ,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",nanah882,https://i.ebayimg.com/images/g/f20AAeSwPgVqj--H/s-l225.jpg,https://www.ebay.com/itm/318785846842?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item4a391dfe3a:g:f20AAeSwPgVqj--H,"{""value"": ""66.50"", ""currency"": ""USD""}",[],,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0036,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,v1|116980401519|0,2025 POKEMON BLK EN-BLACK BOLT ILLUSTRATION RARE #147 HAXORUS PSA 10,,Graded,2750,[],"[""FIXED_PRICE""]",psa,https://i.ebayimg.com/images/g/3oMAAeSw9oJpZZFX/s-l225.jpg,https://www.ebay.com/itm/116980401519?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item1b3c93456f:g:3oMAAeSw9oJpZZFX,"{""value"": ""1099.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.99"", ""currency"": ""USD""}}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0037,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,v1|157413692681|0,Haxorus 147/086 Pokemon TCG Sv: Black Bolt Extended Art Case,,Ungraded,4000,[],"[""FIXED_PRICE""]",outback_originals,https://i.ebayimg.com/images/g/WWMAAeSw~KdpXUkF/s-l225.jpg,https://www.ebay.com/itm/157413692681?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item24a6965509:g:WWMAAeSw~KdpXUkF,"{""value"": ""12.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0038,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,v1|116980547571|0,2025 POKEMON BLK EN-BLACK BOLT ILLUSTRATION RARE #147 HAXORUS PSA 10,,Graded,2750,[],"[""FIXED_PRICE""]",psa,https://i.ebayimg.com/images/g/y3EAAeSwe~lpWq8M/s-l225.jpg,https://www.ebay.com/itm/116980547571?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item1b3c957ff3:g:y3EAAeSwe~lpWq8M,"{""value"": ""749.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.99"", ""currency"": ""USD""}}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0039,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,v1|117186006459|0,2025 POKEMON BLK EN-BLACK BOLT ILLUSTRATION RARE #147 HAXORUS PSA 10,,Graded,2750,[],"[""FIXED_PRICE""]",psa,https://i.ebayimg.com/images/g/4JEAAeSw5aJpJ719/s-l225.jpg,https://www.ebay.com/itm/117186006459?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item1b48d48dbb:g:4JEAAeSw5aJpJ719,"{""value"": ""1299.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.99"", ""currency"": ""USD""}}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0040,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,v1|128066487798|0,2025 POKEMON BLK EN-BLACK BOLT ILLUSTRATION RARE #147 HAXORUS PSA 9,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",matrixunlimited,https://i.ebayimg.com/images/g/sI8AAeSw-JRqnjYa/s-l225.jpg,https://www.ebay.com/itm/128066487798?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item1dd15b85f6:g:sI8AAeSw-JRqnjYa,"{""value"": ""84.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-16T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-23T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0041,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,v1|147487437872|0,Haxorus 147/086 Holo Illustration Rare Black Bolt Pokemon Near Mint,,Ungraded,4000,[],"[""FIXED_PRICE""]",ntvtrades,https://i.ebayimg.com/images/g/KR0AAeSwsqlqdM4z/s-l225.jpg,https://www.ebay.com/itm/147487437872?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item2256efb430:g:KR0AAeSwsqlqdM4z,"{""value"": ""70.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.50"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0042,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,v1|157588688778|0,Haxorus 147/086 Pokemon TCG Sv: Black Bolt Magnetic 🧲 Extended Art Case,,Ungraded,4000,[],"[""FIXED_PRICE""]",outback_originals,https://i.ebayimg.com/images/g/cG4AAeSwOA1pXUix/s-l225.jpg,https://www.ebay.com/itm/157588688778?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item24b1048f8a:g:cG4AAeSwOA1pXUix,"{""value"": ""16.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""7.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0043,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,v1|157595957944|0,Haxorus 147/086 Pokemon TCG Sv: Black Bolt Extended Art Case,,Ungraded,4000,[],"[""FIXED_PRICE""]",outback_originals,https://i.ebayimg.com/images/g/e5UAAeSwo~RpXUlF/s-l225.jpg,https://www.ebay.com/itm/157595957944?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item24b1737ab8:g:e5UAAeSwo~RpXUlF,"{""value"": ""12.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0044,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,v1|157595958798|0,Haxorus 147/086 Pokemon TCG Sv: Black Bolt Magnetic 🧲 Extended Art Case,,Ungraded,4000,[],"[""FIXED_PRICE""]",outback_originals,https://i.ebayimg.com/images/g/2p4AAeSwOPZqVj1f/s-l225.jpg,https://www.ebay.com/itm/157595958798?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item24b1737e0e:g:2p4AAeSwOPZqVj1f&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGaIBzKq0F4clJ9PZDJ2jgYq0xqBxBMRddwXIdjHfsRO9jrd7%2BemZ1rGD1JFc29Ff%2BkgmuGlfuFHkbeLn3V9pemxiIJVn5QUrRRSi2QUE3CHOKA8BHtt7FAzw1OtNaHyKiMQywXKWmqAdrYcC%2B9Rmt7XBPVCGUcJv%2FiOtTSiycY8K%2B0HCCprnrFX4fau5SpcdOiMtgGH5E089RK6Mt8k5oNPm9N%2FMIK%2BEGlAf4DBrVHmRJl9VLpyZ%2BenAIChecB9WksE5CFYXG1W3z920UbCGHdNZQf%2BBkEkTQdbSWDO4TdhGbBzviKVTW%2F7%2FDbmGnHQpoQ%3D,"{""value"": ""16.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""7.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0045,0b81872e-b089-49e9-aec3-16a535b12efb,0057b67c-a140-400c-b308-2a6d046cb043,Haxorus,Black Bolt,147,illustration_rare,v1|157975738502|0,Haxorus (147/086) Sv: Black Bolt - 2025 - Grade: 8.5 - Full Art - Pokemon TCG,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",duskstone13,https://i.ebayimg.com/images/g/MZEAAeSw2-NqH4Qy/s-l225.jpg,https://www.ebay.com/itm/157975738502?_skw=Haxorus+147+Black+Bolt+Pokemon+card&hash=item24c8167886:g:MZEAAeSw2-NqH4Qy,"{""value"": ""159.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0046,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,v1|127859916647|0,Tinkatuff 166/091 SV: Paldean Fates Holo. Pk001771,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",camaroboysam,https://i.ebayimg.com/images/g/RTIAAeSwXbZqAn7j/s-l225.jpg,https://www.ebay.com/itm/127859916647?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=item1dc50b7f67:g:RTIAAeSwXbZqAn7j,"{""value"": ""7.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""1.50"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0047,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,v1|128032125963|0,Tinkatuff NM 166/091 Paldean Fates Pokemon Shiny Rare,,Ungraded,4000,[],"[""FIXED_PRICE""]",shadetreebg,https://i.ebayimg.com/images/g/ULMAAeSw0-1qNVmt/s-l225.jpg,https://www.ebay.com/itm/128032125963?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=item1dcf4f340b:g:ULMAAeSw0-1qNVmt,"{""value"": ""8.35"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0048,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,v1|137374092972|0,Tinkatuff 166/091 SV: Paldean Fates Holo,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",winsl-kyl,https://i.ebayimg.com/images/g/g7MAAeSwO6xps5Ih/s-l225.jpg,https://www.ebay.com/itm/137374092972?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=item1ffc224eac:g:g7MAAeSwO6xps5Ih,"{""value"": ""30.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0049,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,v1|318825419542|0,Tinkatuff PAF 166/091 Holo,,Ungraded,4000,[],"[""FIXED_PRICE""]",thepokeokie,https://i.ebayimg.com/images/g/ElgAAeSw6NFqmtut/s-l225.jpg,https://www.ebay.com/itm/318825419542?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=item4a3b79d316:g:ElgAAeSw6NFqmtut,"{""value"": ""8.25"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0050,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,v1|366633534975|0,Tinkatuff Holofoil [PAF - 166/091]NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",ohsocktcg,https://i.ebayimg.com/images/g/jAUAAeSwuTdqkRwo/s-l225.jpg,https://www.ebay.com/itm/366633534975?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=item555d0fc5ff:g:jAUAAeSwuTdqkRwo&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGY%2Fr9mHP9mwgKQ%2F2rr%2Bm1Ti55kpXTMDDKQJFLMHP79MvkikuIJuWNs7DHvBUbjmt5JTG%2F7CALJVv3meYTAulAdT1hbcy0t0fimvTQN%2BvSnhuX2%2Fimw9Gal2mQgcO7XRVQoKh8mYYrNP1tZTDmM0I3dgeUZrcOFV%2B1ZGivBFt5Fg6Lzc6lhw%2BgkX6NG8CILYHRVx3JCjiBe11FuMWSPN%2BNAu61TNV3aD5oonLMei8Jdc26vG7lLSm0%2BJBicItB7zNoUCcXFD3OMmB7NOLeIe1gcAS7RjdL1ffJm0FBf%2BPScoC18xQautUy3uu276K3z543w%3D,"{""value"": ""11.49"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-16T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-23T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0051,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,v1|800499307724|0,Tinkatuff 166/091 - Shiny Rare PAF - Pokemon Holo NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",northeastohiotcg,https://i.ebayimg.com/images/g/OCsAAeSwk1Jqi0ft/s-l225.jpg,https://www.ebay.com/itm/800499307724?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=itemba617a14cc:g:OCsAAeSwk1Jqi0ft,"{""value"": ""9.02"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-24T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0052,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,v1|227150554736|526654016683,Pokemon Trading Card Sword & Shield/Scarlet & Violet Shiny: Choose Your Card,,Ungraded,4000,[],"[""FIXED_PRICE""]",calebdann1,https://i.ebayimg.com/images/g/C6gAAeSws5tpUZKU/s-l225.jpg,https://www.ebay.com/itm/227150554736?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=item34e33a6670:g:C6gAAeSws5tpUZKU,"{""value"": ""7.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0053,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,v1|355815665036|624888401126,2024 Pokemon TCG Paldean Fates Reverse Holos and EX YOU PICK Complete your set,,Ungraded,4000,[],"[""FIXED_PRICE""]",wilbursbestdeals,https://i.ebayimg.com/images/g/TgEAAOSw7Y5mdh3z/s-l225.jpg,https://www.ebay.com/itm/355815665036?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=item52d8442d8c:g:TgEAAOSw7Y5mdh3z,"{""value"": ""4.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.98"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-19T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0054,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,v1|197707537167|0,Tinkatuff 166/091 - Paldean Fates - Graded Pokemon Card - BGS 9.5 (PSA 10),,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",jays.arcade,https://i.ebayimg.com/images/g/pVIAAeSwF8Roy9Mr/s-l225.jpg,https://www.ebay.com/itm/197707537167?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=item2e08499b0f:g:pVIAAeSwF8Roy9Mr&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGZNu3uVJ2aQFz8dCQDCY7%2Bz4oImhnm6zGMpXBR%2Fb8JngpB5bDTBXRS4gmDVzgxXEI5luBPL9ZlE%2B7ZmNphpbSHAxGFMr3eJ3yaZHKRPt3pssntmags7btmt8yNyB6ZtiPECQmWnYmjXdmbtC24mjmi6GmewELgLvxCd0YbI6uN1sk7PIGaWbKnwKBipoAeHFJgeV%2Fcnn29h3cVos8hNa06T0R%2BctTHTOoPF%2BP0km3ZiIz6Awzcrg1UIhgmfXnl43ZEAdWZyvtptXdEQ9SpKny6LL5tj7%2Fw5B7Y23PEnFs57nZncIf%2B97%2B%2BPbLoYR6Ut8Kg%3D,"{""value"": ""56.45"", ""currency"": ""USD"", ""convertedFromValue"": ""78.88"", ""convertedFromCurrency"": ""AUD""}","[{""shippingCostType"": ""CALCULATED"", ""shippingCost"": {""value"": ""25.67"", ""currency"": ""USD"", ""convertedFromValue"": ""35.87"", ""convertedFromCurrency"": ""AUD""}, ""minEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-25T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0055,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,v1|168003802301|467696265540,Pokemon TCG Paldean Fates Shiny! Complete your Collection! Choose your own! NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",vaultofjo,https://i.ebayimg.com/images/g/7qMAAeSwK8JpPyBn/s-l225.jpg,https://www.ebay.com/itm/168003802301?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=item271dce94bd:g:7qMAAeSwK8JpPyBn,"{""value"": ""7.42"", ""currency"": ""USD"", ""convertedFromValue"": ""5.49"", ""convertedFromCurrency"": ""GBP""}",[],,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0056,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,v1|137394251948|0,Tinkatuff 166/091 SV Paldean Fates Shiny Rare Reverse Holo English,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",zesty_rips,https://i.ebayimg.com/images/g/TfYAAeSwmWZqJ3ht/s-l225.jpg,https://www.ebay.com/itm/137394251948?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=item1ffd55e8ac:g:TfYAAeSwmWZqJ3ht,"{""value"": ""7.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""1.99"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0057,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,v1|147367563083|0,Tinkatuff 166/091 SV: Paldean Fates Holo,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",jet99*,https://i.ebayimg.com/images/g/g-cAAeSwvkJqKyhv/s-l225.jpg,https://www.ebay.com/itm/147367563083?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=item224fca8f4b:g:g-cAAeSwvkJqKyhv,"{""value"": ""4.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0058,0dde3317-5162-49d1-b5c9-6b206a086d2c,7a7c3304-cc14-4aab-9f7b-b88270d4228c,Tinkatuff,Paldean Fates,166,shiny_rare,v1|147382231734|0,Tinkatuff 166/091 SV: Paldean Fates Shiny Rare Holo NM,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",themornin,https://i.ebayimg.com/images/g/vb0AAeSwI5lqMz11/s-l225.jpg,https://www.ebay.com/itm/147382231734?_skw=Tinkatuff+166+Paldean+Fates+Pokemon+card&hash=item2250aa62b6:g:vb0AAeSwI5lqMz11,"{""value"": ""7.90"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-19T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
