benchmark_row_id,canonical_card_id,card_variant_id,target_card_name,target_set_name,target_card_number,target_treatment,listing_item_id,listing_title,category_id,condition,condition_id,localized_aspects_json,buying_options_json,seller_id,image_url,item_url,price_json,shipping_json,gold_label,reviewer_notes,review_status,partition,reviewer_1_label,reviewer_1_confidence,reviewer_1_note,reviewer_1_id,reviewer_1_at,reviewer_2_label,reviewer_2_confidence,reviewer_2_note,reviewer_2_id,reviewer_2_at,adjudicated_label,adjudicator_id,adjudicated_at,adjudication_note
D2-0332,3b5294d0-4738-4296-952e-f32b2788e3c4,10ab9aee-5f8c-4938-aec5-aa4a4314f745,Sunflora,Twilight Masquerade,169,illustration_rare,v1|127846185317|0,Sunflora - Illustration Rare SV06: Twilight Masquerade 169/167 NM,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",jaybirdscollectibles,https://i.ebayimg.com/images/g/qZgAAeSwPZBp-NO6/s-l225.jpg,https://www.ebay.com/itm/127846185317?_skw=Sunflora+169+Twilight+Masquerade+Pokemon+card&hash=item1dc439f965:g:qZgAAeSwPZBp-NO6,"{""value"": ""9.68"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0338,3b5294d0-4738-4296-952e-f32b2788e3c4,10ab9aee-5f8c-4938-aec5-aa4a4314f745,Sunflora,Twilight Masquerade,169,illustration_rare,v1|168621994989|0,Sunflora 169/167 Illustration Rare Twm En-Twilight Masquerade Pokemon PSA 10,,Graded,2750,[],"[""FIXED_PRICE""]",theprofessorstcg,https://i.ebayimg.com/images/g/4U4AAeSwF-Zqg8yI/s-l225.jpg,https://www.ebay.com/itm/168621994989?_skw=Sunflora+169+Twilight+Masquerade+Pokemon+card&hash=item2742a773ed:g:4U4AAeSwF-Zqg8yI,"{""value"": ""120.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0340,3b5294d0-4738-4296-952e-f32b2788e3c4,10ab9aee-5f8c-4938-aec5-aa4a4314f745,Sunflora,Twilight Masquerade,169,illustration_rare,v1|128067971006|0,Pokemon TCG Sunflora 169/167 SV06 Twilight Masquerade IR Holo English 2024,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",gordys_goodies,https://i.ebayimg.com/images/g/7AIAAeSw4ZFqn2UY/s-l225.jpg,https://www.ebay.com/itm/128067971006?_skw=Sunflora+169+Twilight+Masquerade+Pokemon+card&hash=item1dd17227be:g:7AIAAeSw4ZFqn2UY,"{""value"": ""7.55"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0342,3b5294d0-4738-4296-952e-f32b2788e3c4,10ab9aee-5f8c-4938-aec5-aa4a4314f745,Sunflora,Twilight Masquerade,169,illustration_rare,v1|137687695595|0,Sunflora 169/167 Holo SV06: Twilight Masquerade LP Pokémon TCG,,Ungraded,4000,[],"[""FIXED_PRICE""]",thetradingpostcc,https://i.ebayimg.com/images/g/W0wAAeSw6o5ql0Hb/s-l225.jpg,https://www.ebay.com/itm/137687695595?_skw=Sunflora+169+Twilight+Masquerade+Pokemon+card&hash=item200ed380eb:g:W0wAAeSw6o5ql0Hb,"{""value"": ""9.19"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""1.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-16T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-23T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0343,3b5294d0-4738-4296-952e-f32b2788e3c4,10ab9aee-5f8c-4938-aec5-aa4a4314f745,Sunflora,Twilight Masquerade,169,illustration_rare,v1|137725448401|0,Sunflora 169/167 Holo SV06: Twilight Masquerade LP Pokémon TCG,,Ungraded,4000,[],"[""FIXED_PRICE""]",thetradingpostcc,https://i.ebayimg.com/images/g/TxQAAeSwFXJqpDQD/s-l225.jpg,https://www.ebay.com/itm/137725448401?_skw=Sunflora+169+Twilight+Masquerade+Pokemon+card&hash=item20111390d1:g:TxQAAeSwFXJqpDQD,"{""value"": ""9.09"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""1.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-16T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-23T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0345,3b5294d0-4738-4296-952e-f32b2788e3c4,10ab9aee-5f8c-4938-aec5-aa4a4314f745,Sunflora,Twilight Masquerade,169,illustration_rare,v1|157963115292|0,The Pokémon Company Sunflora 169/167 Sv06 Twilight Masquerade IR Holo Full Art,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",marzamtcg,https://i.ebayimg.com/images/g/C6sAAeSwTUFqHsci/s-l225.jpg,https://www.ebay.com/itm/157963115292?_skw=Sunflora+169+Twilight+Masquerade+Pokemon+card&hash=item24c755db1c:g:C6sAAeSwTUFqHsci&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGaOV2HhDdlmncR%2FFbxLrt9VpJB7O9VfPHb0ujTIWExgMdJ6lAbIWgTJphXfkbUrUd30O7UHi5EkPtSvuGytKe7OxpwfPvtZa4kVGriwtaP%2BDZG6fc%2FMpZJRYOSrlyZw%2BzDIzOrqAq9qG7eGIVI6MQFhgpRvdXxLuCgOd4JtxiR0%2BUl5dkDy8IVXGJtM6OwPOgtXI46X0Fr7%2FrLB8B9Uj9A1qKlgKG0fHkihRy8z2LFOSgL4C4sBJSRRyCGV%2B2UrmVFUBu6sed5d%2BiooWm0PL5OJ4HpPSVJ5uBC4XRcWWEcKR%2B7DQjDJcKPyeOv5JndK5rk2tOqtsrK7S4kUhu5Omhy9,"{""value"": ""9.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0347,3baf2f12-759f-427a-b8d0-2511e639310f,886acc91-d523-4628-bb4a-6ef8db1d8543,Mega Gardevoir ex,Mega Evolution,187,mega_hyper_rare,v1|117352906919|0,2025 Pokemon 187/132 Gardevoir EX Mega Evolution,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",tntcards.mi,https://i.ebayimg.com/images/g/Cb0AAeSwSOpqeyyP/s-l225.jpg,https://www.ebay.com/itm/117352906919?_skw=Mega+Gardevoir+ex+187+Mega+Evolution+Pokemon+card&hash=item1b52c740a7:g:Cb0AAeSwSOpqeyyP,"{""value"": ""220.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.99"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0348,3baf2f12-759f-427a-b8d0-2511e639310f,886acc91-d523-4628-bb4a-6ef8db1d8543,Mega Gardevoir ex,Mega Evolution,187,mega_hyper_rare,v1|128054483391|0,Mega Gardevoir EX 187/132 Me01: Mega Evolution Holo,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",bretro4903,https://i.ebayimg.com/images/g/ns0AAeSwddFqlg8S/s-l225.jpg,https://www.ebay.com/itm/128054483391?_skw=Mega+Gardevoir+ex+187+Mega+Evolution+Pokemon+card&hash=item1dd0a459bf:g:ns0AAeSwddFqlg8S,"{""value"": ""210.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0349,3baf2f12-759f-427a-b8d0-2511e639310f,886acc91-d523-4628-bb4a-6ef8db1d8543,Mega Gardevoir ex,Mega Evolution,187,mega_hyper_rare,v1|137715652208|0,Mega Gardevoir ex Holofoil [MEG - 187/132],,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",touchoftizmtcg,https://i.ebayimg.com/images/g/U~gAAeSww5ZqoKtO/s-l225.jpg,https://www.ebay.com/itm/137715652208?_skw=Mega+Gardevoir+ex+187+Mega+Evolution+Pokemon+card&hash=item20107e1670:g:U~gAAeSww5ZqoKtO,"{""value"": ""196.43"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0350,3baf2f12-759f-427a-b8d0-2511e639310f,886acc91-d523-4628-bb4a-6ef8db1d8543,Mega Gardevoir ex,Mega Evolution,187,mega_hyper_rare,v1|178258734617|0,Pokemon Mega Evolutions Mega Gardevoir EX 187/132 Mega Hyper Rare Gold English,,Ungraded,4000,[],"[""FIXED_PRICE""]",huntertcc_tcg,https://i.ebayimg.com/images/g/CpMAAeSwQONqPzIR/s-l225.jpg,https://www.ebay.com/itm/178258734617?_skw=Mega+Gardevoir+ex+187+Mega+Evolution+Pokemon+card&hash=item29810c6e19:g:CpMAAeSwQONqPzIR,"{""value"": ""240.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0351,3baf2f12-759f-427a-b8d0-2511e639310f,886acc91-d523-4628-bb4a-6ef8db1d8543,Mega Gardevoir ex,Mega Evolution,187,mega_hyper_rare,v1|178455134835|0,Mega Gardevoir ex [MEG - 187/132] Holofoil LP,,Ungraded,4000,[],"[""FIXED_PRICE""]",bontadelligamevault,https://i.ebayimg.com/images/g/5YEAAeSwjFZqlRmD/s-l225.jpg,https://www.ebay.com/itm/178455134835?_skw=Mega+Gardevoir+ex+187+Mega+Evolution+Pokemon+card&hash=item298cc14273:g:5YEAAeSwjFZqlRmD,"{""value"": ""209.69"", ""currency"": ""USD""}",[],,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0353,3baf2f12-759f-427a-b8d0-2511e639310f,886acc91-d523-4628-bb4a-6ef8db1d8543,Mega Gardevoir ex,Mega Evolution,187,mega_hyper_rare,v1|158033631304|0,Mega Gardevoir EX 2025 Pokemon Mega Evolution,,Ungraded,4000,[],"[""FIXED_PRICE""]",tradingcardconsign,https://i.ebayimg.com/images/g/ne8AAeSw7QpqQIg5/s-l225.jpg,https://www.ebay.com/itm/158033631304?_skw=Mega+Gardevoir+ex+187+Mega+Evolution+Pokemon+card&hash=item24cb89d848:g:ne8AAeSw7QpqQIg5,"{""value"": ""225.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0359,3baf2f12-759f-427a-b8d0-2511e639310f,886acc91-d523-4628-bb4a-6ef8db1d8543,Mega Gardevoir ex,Mega Evolution,187,mega_hyper_rare,v1|128033562942|0,2025 Pokemon Mega Evolution Gardevoir ex Mega Hyper Rare CGC 10 Gem Mint #187,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",enzoscardsandcollectibles,https://i.ebayimg.com/images/g/O5UAAeSwFH9qR9kL/s-l225.jpg,https://www.ebay.com/itm/128033562942?_skw=Mega+Gardevoir+ex+187+Mega+Evolution+Pokemon+card&hash=item1dcf65213e:g:O5UAAeSwFH9qR9kL,"{""value"": ""349.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0362,3c75f577-62ee-4bdf-865c-ab2384f4379b,ecf458ed-ed92-4f04-bf27-1912d59bdbc0,Mega Charizard Y ex,Ascended Heroes,294,mega_hyper_rare,v1|127883009561|0,Mega Charizard Y ex 294/217 Me: Ascended Heroes Holo NM/M,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",laketown_trading,https://i.ebayimg.com/images/g/ph4AAeSwn75qE0AH/s-l225.jpg,https://www.ebay.com/itm/127883009561?_skw=Mega+Charizard+Y+ex+294+Ascended+Heroes+Pokemon+card&hash=item1dc66bde19:g:ph4AAeSwn75qE0AH,"{""value"": ""499.97"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0363,3c75f577-62ee-4bdf-865c-ab2384f4379b,ecf458ed-ed92-4f04-bf27-1912d59bdbc0,Mega Charizard Y ex,Ascended Heroes,294,mega_hyper_rare,v1|127982290071|0,Mega Charizard Y EX 294/217 Gold Hyper Rare Ascended Heroes Pokemon TCG - NM,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",taskprocrastinator,https://i.ebayimg.com/images/g/V8kAAeSw3yhqXBLd/s-l225.jpg,https://www.ebay.com/itm/127982290071?_skw=Mega+Charizard+Y+ex+294+Ascended+Heroes+Pokemon+card&hash=item1dcc56c497:g:V8kAAeSw3yhqXBLd,"{""value"": ""580.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0364,3c75f577-62ee-4bdf-865c-ab2384f4379b,ecf458ed-ed92-4f04-bf27-1912d59bdbc0,Mega Charizard Y ex,Ascended Heroes,294,mega_hyper_rare,v1|257686702491|0,MEGA CHARIZARD Y EX ASCENDED HEROS 294/217 GOLD MINT CONDITION POKEMON CARD,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",franknbeans28,https://i.ebayimg.com/images/g/Z58AAeSwhKZqdyjZ/s-l225.jpg,https://www.ebay.com/itm/257686702491?_skw=Mega+Charizard+Y+ex+294+Ascended+Heroes+Pokemon+card&hash=item3bff53099b:g:Z58AAeSwhKZqdyjZ,"{""value"": ""425.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0365,3c75f577-62ee-4bdf-865c-ab2384f4379b,ecf458ed-ed92-4f04-bf27-1912d59bdbc0,Mega Charizard Y ex,Ascended Heroes,294,mega_hyper_rare,v1|327228409445|0,Pokemon Mega Charizard Y Ex 294/217 ASC Ascended Heros Mega Hyper Rare Gold Card,,Bewertet,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",mrgrey91,https://i.ebayimg.com/images/g/o~4AAeSw1cZqOmk5/s-l225.jpg,https://www.ebay.com/itm/327228409445?_skw=Mega+Charizard+Y+ex+294+Ascended+Heroes+Pokemon+card&hash=item4c30554665:g:o~4AAeSw1cZqOmk5,"{""value"": ""695.56"", ""currency"": ""USD"", ""convertedFromValue"": ""599.00"", ""convertedFromCurrency"": ""EUR""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""23.22"", ""currency"": ""USD"", ""convertedFromValue"": ""20.00"", ""convertedFromCurrency"": ""EUR""}, ""minEstimatedDeliveryDate"": ""2026-09-24T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-10-07T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0368,3c75f577-62ee-4bdf-865c-ab2384f4379b,ecf458ed-ed92-4f04-bf27-1912d59bdbc0,Mega Charizard Y ex,Ascended Heroes,294,mega_hyper_rare,v1|398269092531|0,Mega Charizard x EX294 Ascended Heroes,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",josnoo83,https://i.ebayimg.com/images/g/vSsAAeSwBXxqeWuy/s-l225.jpg,https://www.ebay.com/itm/398269092531?_skw=Mega+Charizard+Y+ex+294+Ascended+Heroes+Pokemon+card&hash=item5cbab012b3:g:vSsAAeSwBXxqeWuy,"{""value"": ""400.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0372,3c75f577-62ee-4bdf-865c-ab2384f4379b,ecf458ed-ed92-4f04-bf27-1912d59bdbc0,Mega Charizard Y ex,Ascended Heroes,294,mega_hyper_rare,v1|147565498549|0,TAG 9 Mega Charizard Y EX 294/217 Me: Ascended Heroes Holo Mega HR + Gold Case,,Graded,2750,[],"[""FIXED_PRICE""]",pokeartisan,https://i.ebayimg.com/images/g/tMoAAeSwMgZqo39i/s-l225.jpg,https://www.ebay.com/itm/147565498549?_skw=Mega+Charizard+Y+ex+294+Ascended+Heroes+Pokemon+card&hash=item225b96d0b5:g:tMoAAeSwMgZqo39i&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGbutAezXytFxJaaj6OP7%2Bpzxcbn3Iu678h12inEOSVfBWT%2FfzHXQL6ZEq9KADpJShRoYMVqzyeKAbO0PGrY%2FzTHbgC2UaYpbTbcTkmoSCQTxJYvJzxZu5CszEN1CQC1M3fVUWBBMDdRG5DYGFVxbOemBo9kRMeS0TiB%2FV2eBzOQP60ta5nPAfZyThGnOPoQfwp1tnKZB50x9oM6dc8EB7Q5BKtww%2BK7mdFVbh8qIDNnoHBmQOoWkP2bGtl25DDXDx49DG8tGdnidDpT5pGxIwJkJcERzjeaIrS9ovBh8WWgqZL7lPAr8BrO22XxEpSD2LLH1YDOj5Qv19cTlKuxnGiV,"{""value"": ""540.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0374,3c75f577-62ee-4bdf-865c-ab2384f4379b,ecf458ed-ed92-4f04-bf27-1912d59bdbc0,Mega Charizard Y ex,Ascended Heroes,294,mega_hyper_rare,v1|137653996066|0,Mega Charizard Y EX 294/217 Gold Hyper Rare -Ascended Heroes -Pokemon TCG NM,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",chris_yan88tcg,https://i.ebayimg.com/images/g/GBwAAeSwZl5qVCsI/s-l225.jpg,https://www.ebay.com/itm/137653996066?_skw=Mega+Charizard+Y+ex+294+Ascended+Heroes+Pokemon+card&hash=item200cd14a22:g:GBwAAeSwZl5qVCsI,"{""value"": ""425.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0376,4206e794-1ec6-4d55-94d4-63267ac9a183,9d5ddc90-8f9d-4759-b73d-fff0cd877d73,Mega Dragonite ex,Ascended Heroes,290,special_illustration_rare,v1|117356405326|0,Mega Dragonite ex 370 HP Full Art Holo Secret Rare Ascended Heroes 290/217,,Ungraded,4000,[],"[""FIXED_PRICE""]",restocked-vintage-collectibles-sneakers,https://i.ebayimg.com/images/g/lG0AAeSwiodqfSSW/s-l225.jpg,https://www.ebay.com/itm/117356405326?_skw=Mega+Dragonite+ex+290+Ascended+Heroes+Pokemon+card&hash=item1b52fca24e:g:lG0AAeSwiodqfSSW,"{""value"": ""725.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0382,4206e794-1ec6-4d55-94d4-63267ac9a183,9d5ddc90-8f9d-4759-b73d-fff0cd877d73,Mega Dragonite ex,Ascended Heroes,290,special_illustration_rare,v1|298658951918|0,2026 Pokemon Ascended Heroes Mega Dragonite Ex SIR,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",tirya_8,https://i.ebayimg.com/images/g/V3gAAeSwTy1qoVCq/s-l225.jpg,https://www.ebay.com/itm/298658951918?_skw=Mega+Dragonite+ex+290+Ascended+Heroes+Pokemon+card&hash=item458975f2ee:g:V3gAAeSwTy1qoVCq&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGbOW7Y85suVoeCKP%2FxNP3AEw8VDqaXx4uhm04p6q3PxSPbqcDj8ZaGtIlqDvWoH0JaYunzjWepSPSOeLNFf0qdzPbyaZxlpziKGH52mR5AQqEzcl9MSX8Pi52gV6bwf5NEe85H71ItbWOm5D8x%2B8Mo3wo97HxB5yFb%2BSbYXexrhbdyumY%2BnG5O6FEEjDcPmaN5suk8w4gWhkQu1KChmF6ShOlWHF8Qb5R%2Bo%2FGZJvBvDwzg%2BQyp6YEXQgg0iOGnhB6GFPUSQ1OHeD95k3DGFlrSS%2Fygcnzf%2FN6nFgy7mkyx%2F7LegO8IaEHrX9QvhCxta0UJ7xNeJOrmLJ9jMfP3u0RjD,"{""value"": ""1250.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0383,4206e794-1ec6-4d55-94d4-63267ac9a183,9d5ddc90-8f9d-4759-b73d-fff0cd877d73,Mega Dragonite ex,Ascended Heroes,290,special_illustration_rare,v1|137702610165|0,Mega Dragonite SIR 290/217 Near Mint Condition,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",sc00ptcg,https://i.ebayimg.com/images/g/jCYAAeSwU0FqnCwS/s-l225.jpg,https://www.ebay.com/itm/137702610165?_skw=Mega+Dragonite+ex+290+Ascended+Heroes+Pokemon+card&hash=item200fb714f5:g:jCYAAeSwU0FqnCwS,"{""value"": ""640.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0385,4206e794-1ec6-4d55-94d4-63267ac9a183,9d5ddc90-8f9d-4759-b73d-fff0cd877d73,Mega Dragonite ex,Ascended Heroes,290,special_illustration_rare,v1|117392015009|0,Mega Dragonite ex 290/217 SIR - PSA 10 - Ascended Heroes - Pokemon TCG,,Graded,2750,[],"[""AUCTION"", ""BEST_OFFER""]",qtimeenterprizes,https://i.ebayimg.com/images/g/EusAAeSwwTlqmDvL/s-l225.jpg,https://www.ebay.com/itm/117392015009?_skw=Mega+Dragonite+ex+290+Ascended+Heroes+Pokemon+card&hash=item1b551bfea1:g:EusAAeSwwTlqmDvL,{},"[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-16T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-19T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0386,4206e794-1ec6-4d55-94d4-63267ac9a183,9d5ddc90-8f9d-4759-b73d-fff0cd877d73,Mega Dragonite ex,Ascended Heroes,290,special_illustration_rare,v1|398363872415|0,*SPANISH* Mega Dragonite ex 290/217 SIR Ascended Heroes Pokemon NM,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",mi8997,https://i.ebayimg.com/images/g/bY0AAeSwJHdqfg0Q/s-l225.jpg,https://www.ebay.com/itm/398363872415?_skw=Mega+Dragonite+ex+290+Ascended+Heroes+Pokemon+card&hash=item5cc0564c9f:g:bY0AAeSwJHdqfg0Q,"{""value"": ""450.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0387,4206e794-1ec6-4d55-94d4-63267ac9a183,9d5ddc90-8f9d-4759-b73d-fff0cd877d73,Mega Dragonite ex,Ascended Heroes,290,special_illustration_rare,v1|227192745469|0,Pokemon Mega Dragonite EX 290/217 SIR Ascended Heroes Extended Artwork Case,,Ungraded,4000,[],"[""FIXED_PRICE""]",dragarious,https://i.ebayimg.com/images/g/iogAAeSwnR9pejxm/s-l225.jpg,https://www.ebay.com/itm/227192745469?_skw=Mega+Dragonite+ex+290+Ascended+Heroes+Pokemon+card&hash=item34e5be2dfd:g:iogAAeSwnR9pejxm,"{""value"": ""12.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0389,4206e794-1ec6-4d55-94d4-63267ac9a183,9d5ddc90-8f9d-4759-b73d-fff0cd877d73,Mega Dragonite ex,Ascended Heroes,290,special_illustration_rare,v1|137641777315|0,Mega Dragonite ex 290/217 Set: Ascended Heroes SIR Near Mint,,Ungraded,4000,[],"[""FIXED_PRICE""]",joltneru,https://i.ebayimg.com/images/g/OHkAAeSwVzdqhnRN/s-l225.jpg,https://www.ebay.com/itm/137641777315?_skw=Mega+Dragonite+ex+290+Ascended+Heroes+Pokemon+card&hash=item200c16d8a3:g:OHkAAeSwVzdqhnRN,"{""value"": ""650.00"", ""currency"": ""USD""}",[],,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
D2-0393,4299cd6b-98e3-4e65-865f-26a39b19fe5b,041717c6-a2b6-40d1-867a-b1abb1d65ec8,Durant ex,Surging Sparks,236,special_illustration_rare,v1|147485522094|0,Durant ex 236/191 Special Illustration Rare SV08 Surging Sparks Holo Pokemon TCG,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",indigoplateaupa,https://i.ebayimg.com/images/g/Vs4AAeSwrsFqc5v3/s-l225.jpg,https://www.ebay.com/itm/147485522094?_skw=Durant+ex+236+Surging+Sparks+Pokemon+card&hash=item2256d278ae:g:Vs4AAeSwrsFqc5v3,"{""value"": ""39.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,DEVELOPMENT,,,,,,,,,,,,,,
